n_type_n,p_type_p,a,h,R,T_h,eta,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n
37,2,1.5,2.5,0.075,864,2.705709906,1.44,7.8,11.375268151655,5.17604473798473e+19,-0.0600000000000001,1.1474,4.31,11.5,172.5,9540,17.51,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,4,1.5,2.5,0.075,864,0.488660705,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,6,1.5,2.5,0.075,864,3.852539262,0.55,1.88,5.3551510051314,5.50575817325785e+20,0.06,0.3962,4.1,8.0,247.5,10300,20.88,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,8,1.5,2.5,0.075,864,4.432834205,1.08,5.79,10.745789064603,3.31901155560455e+19,-0.06,1.0083,3.64,6.8,267.5,8430,22.66,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,10,1.5,2.5,0.075,864,1.967357056,1.05,5.07,21.7100788022208,4.73054944414137e+18,-0.08,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,12,1.5,2.5,0.075,864,2.608756013,1.05,5.07,8.73420827678707,5.15920462981963e+20,0.0799999999999999,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,14,1.5,2.5,0.075,864,2.423417654,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,16,1.5,2.5,0.075,864,1.87438604,0.49,2.2,63.8888496539176,2.92634555232112e+18,-0.0847713281250003,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,18,1.5,2.5,0.075,864,2.82868084,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,20,1.5,2.5,0.075,864,1.236497486,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,22,1.5,2.5,0.075,864,2.66e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,24,1.5,2.5,0.075,864,5.767975604,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,26,1.5,2.5,0.075,864,2.907086074,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,28,1.5,2.5,0.075,864,2.398749486,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,30,1.5,2.5,0.075,864,3.426193383,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,32,1.5,2.5,0.075,864,3.039669639,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,34,1.5,2.5,0.075,864,0.352619615,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,36,1.5,2.5,0.075,864,2.981126607,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,38,1.5,2.5,0.075,864,2.71e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,40,1.5,2.5,0.075,864,0.905834035,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
37,42,1.5,2.5,0.075,864,4.020857083,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.55,1.93,13.7721224840299,4.12946929536473e+18,-0.0713025,0.3856,3.33,7.5,210.0,9600,23.56
39,2,1.5,2.5,0.075,864,2.254492285,1.44,7.8,11.375268151655,5.17604473798473e+19,-0.0600000000000001,1.1474,4.31,11.5,172.5,9540,17.51,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,4,1.5,2.5,0.075,864,0.090744206,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,6,1.5,2.5,0.075,864,3.001835784,0.55,1.88,5.3551510051314,5.50575817325785e+20,0.06,0.3962,4.1,8.0,247.5,10300,20.88,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,8,1.5,2.5,0.075,864,3.959957099,1.08,5.79,10.745789064603,3.31901155560455e+19,-0.06,1.0083,3.64,6.8,267.5,8430,22.66,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,10,1.5,2.5,0.075,864,1.517825539,1.05,5.07,21.7100788022208,4.73054944414137e+18,-0.08,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,12,1.5,2.5,0.075,864,1.887765001,1.05,5.07,8.73420827678707,5.15920462981963e+20,0.0799999999999999,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,14,1.5,2.5,0.075,864,1.84086243,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,16,1.5,2.5,0.075,864,1.282510177,0.49,2.2,63.8888496539176,2.92634555232112e+18,-0.0847713281250003,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,18,1.5,2.5,0.075,864,1.918529981,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,20,1.5,2.5,0.075,864,0.944120538,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,22,1.5,2.5,0.075,864,1.34e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,24,1.5,2.5,0.075,864,5.170953629,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,26,1.5,2.5,0.075,864,2.145200507,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,28,1.5,2.5,0.075,864,1.552357928,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,30,1.5,2.5,0.075,864,2.204025667,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,32,1.5,2.5,0.075,864,2.557728488,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,34,1.5,2.5,0.075,864,0.252719596,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,36,1.5,2.5,0.075,864,2.411741766,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,38,1.5,2.5,0.075,864,1.4e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,40,1.5,2.5,0.075,864,0.558244307,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,42,1.5,2.5,0.075,864,3.276421796,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
41,2,1.5,2.5,0.075,864,3.853425838,1.44,7.8,11.375268151655,5.17604473798473e+19,-0.0600000000000001,1.1474,4.31,11.5,172.5,9540,17.51,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,4,1.5,2.5,0.075,864,0.842870126,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,6,1.5,2.5,0.075,864,6.889720224,0.55,1.88,5.3551510051314,5.50575817325785e+20,0.06,0.3962,4.1,8.0,247.5,10300,20.88,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,8,1.5,2.5,0.075,864,6.559773808,1.08,5.79,10.745789064603,3.31901155560455e+19,-0.06,1.0083,3.64,6.8,267.5,8430,22.66,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,10,1.5,2.5,0.075,864,2.867798251,1.05,5.07,21.7100788022208,4.73054944414137e+18,-0.08,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,12,1.5,2.5,0.075,864,4.623986942,1.05,5.07,8.73420827678707,5.15920462981963e+20,0.0799999999999999,0.533872923626258,0.92,17.5,307.5,8450,48.659,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,14,1.5,2.5,0.075,864,4.146512023,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,16,1.5,2.5,0.075,864,3.17314746,0.49,2.2,63.8888496539176,2.92634555232112e+18,-0.0847713281250003,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,18,1.5,2.5,0.075,864,5.138722895,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,20,1.5,2.5,0.075,864,1.650969705,1.58,7.35,12.1176907048215,4.72989441172275e+19,-0.0600000000000001,1.089,4.97,24.0,275.0,7420,19.09,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,22,1.5,2.5,0.075,864,3.46e-06,1.64,6.11,34.1916952213392,7.72278110305514e+18,-0.1,0.4567,2.43,4.5,330.0,7230,22.92,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,24,1.5,2.5,0.075,864,10.01121281,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,26,1.5,2.5,0.075,864,5.057548738,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,28,1.5,2.5,0.075,864,4.126150277,0.39,1.79,13.9126099720164,4.68591778498879e+18,-0.0646584179687499,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,30,1.5,2.5,0.075,864,6.529930968,0.39,1.79,3.84838336503057,4.7016185978603e+20,0.14,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,32,1.5,2.5,0.075,864,4.382337129,1.4,6.59,10.9245641547053,3.98865068966309e+19,-0.0600000000000001,1.004,4.49,9.0,210.0,9830,20.37,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,34,1.5,2.5,0.075,864,0.438208794,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,36,1.5,2.5,0.075,864,5.00931434,1.46,6.63,5.53925494927002,5.65785185602669e+20,0.02,1.0726,4.36,22.0,240.0,7140,17.87,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,38,1.5,2.5,0.075,864,3.49e-06,0.93,3.33,8.27595641203928,3.46409174996079e+19,-0.03565125,0.3856,1.93,7.5,210.0,9600,23.56,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,40,1.5,2.5,0.075,864,1.306027066,1.15,4.49,13.8145643674119,4.87006868038421e+18,-0.1,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
41,42,1.5,2.5,0.075,864,7.014176815,1.15,4.49,4.02426435324802,4.57390225690685e+20,0.04,0.514899999999999,1.94,10.0,310.0,7620,20.9,0.58,1.94,10.5806956807941,5.07725870238246e+19,0.0,0.514899999999999,4.49,10.0,310.0,7620,20.9
5,4,2.5,4.5,0.095,711,1.043706542,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,9,2.5,4.5,0.095,711,4.655723543,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,14,2.5,4.5,0.095,711,2.874554669,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,19,2.5,4.5,0.095,711,0.216381023,1.58,7.35,15.8537064108514,4.71548777639759e+18,-0.12,1.089,4.97,24.0,275.0,7420,19.09,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,24,2.5,4.5,0.095,711,5.792290009,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,29,2.5,4.5,0.095,711,5.473304706,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,34,2.5,4.5,0.095,711,0.606789749,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
5,39,2.5,4.5,0.095,711,3.941001485,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.93,4.1,18.2230624430032,4.83161706360281e+19,0.0,0.3962,1.88,8.0,247.5,10300,20.88
9,4,2.5,4.5,0.095,711,0.515832046,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,9,2.5,4.5,0.095,711,2.900421131,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,14,2.5,4.5,0.095,711,1.73905315,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,19,2.5,4.5,0.095,711,0.162915827,1.58,7.35,15.8537064108514,4.71548777639759e+18,-0.12,1.089,4.97,24.0,275.0,7420,19.09,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,24,2.5,4.5,0.095,711,3.810002507,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,29,2.5,4.5,0.095,711,3.596808234,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,34,2.5,4.5,0.095,711,0.451937785,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
9,39,2.5,4.5,0.095,711,2.339378701,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,1.33,3.64,4.17841449166514,5.77102164991288e+20,0.06,1.0083,5.79,6.8,267.5,8430,22.66
13,4,2.5,4.5,0.095,711,0.000757106,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,9,2.5,4.5,0.095,711,0.12154967,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,14,2.5,4.5,0.095,711,0.085121541,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,19,2.5,4.5,0.095,711,0.040081988,1.58,7.35,15.8537064108514,4.71548777639759e+18,-0.12,1.089,4.97,24.0,275.0,7420,19.09,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,24,2.5,4.5,0.095,711,0.218364748,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,29,2.5,4.5,0.095,711,0.20430075,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,34,2.5,4.5,0.095,711,0.100208127,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
13,39,2.5,4.5,0.095,711,0.063432445,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.75,3.12,19.9539261164285,4.86166985854922e+18,-0.0814951562499999,0.1929,1.92,12.3,240.0,8480,29.0
17,4,2.5,4.5,0.095,711,0.860495277,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,9,2.5,4.5,0.095,711,3.652259556,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,14,2.5,4.5,0.095,711,2.377718711,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,19,2.5,4.5,0.095,711,0.193681668,1.58,7.35,15.8537064108514,4.71548777639759e+18,-0.12,1.089,4.97,24.0,275.0,7420,19.09,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,24,2.5,4.5,0.095,711,4.471320994,1.64,6.11,7.92110427295727,4.62858121719633e+20,0.02,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,29,2.5,4.5,0.095,711,4.190207901,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,34,2.5,4.5,0.095,711,0.534680752,1.46,6.63,9.76100840351333,8.74292969584078e+18,-0.1,1.0726,4.36,22.0,240.0,7140,17.87,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
17,39,2.5,4.5,0.095,711,3.100141064,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.79,3.02,12.1356030102991,3.89996480790911e+19,-0.0282571093750001,0.278600000000001,2.2,10.0,330.0,6560,19.66
21,4,2.5,4.5,0.095,711,0.346949365,0.55,1.88,25.73682614455,3.18372958768137e+18,-0.1074062109375,0.3962,4.1,8.0,247.5,10300,20.88,2.12,4.97,4.32289170346784,5.97782116974901e+20,0.04,1.089,7.35,24.0,275.0,7420,19.09
21,9,2.5,4.5,0.095,711,1.761377271,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,2.12,4.97,4.32289170346784,5.97782116974901e+20,0.04,1.089,7.35,24.0,275.0,7420,19.09
21,14,2.5,4.5,0.095,711,1.225096874,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,2.12,4.97,4.32289170346784,5.97782116974901e+20,0.04,1.089,7.35,24.0,275.0,7420,19.09
21,19,2.5,4.5,0.095,711,0.116865931,1.58,7.35,15.8537064108514,4.71548777639759e+18,-0.12,1.089,4.97,24.0,275.0,7420,19.09,2.12,4.97,4.32289170346784,5.97782116974901e+20,0.04,1.089,7.35,24.0,275.0,7420,19.09
