mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,a,h,R,T_h,eta
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.0,3.0,0.08,860,5.089771659
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.0,3.0,0.08,860,1.995701223
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.0,3.0,0.08,860,0.90339208
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.0,3.0,0.08,860,4.286325599
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.08,5.79,7.792551026,5.25e+20,0.02,1.0083,3.64,6.8,275,8430,22.66,2.0,3.0,0.08,860,4.470789226
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.002759961
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.912512648
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.234125462
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,1.096305311
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.87574967
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,3.011766927
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.922899967
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,1.168733927
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.10365353
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.097718717
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,1.98288449
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.729762742
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.862858535
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,1.040036336
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.39288439
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.314297358
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.737376864
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,1.235885836
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,0.477946275
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.249923583
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.05,5.07,16.34041325,4.31e+19,-0.02,0.533872924,0.92,17.5,315,8450,48.659,2.0,3.0,0.08,860,2.53126943
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.000722476
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.294387735
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.231148625
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.298709741
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.161671526
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.457384987
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.006950056
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.000126643
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.133512365
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.029164047
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.214355864
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.439275902
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.001363619
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.012008444
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.130640896
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.089935017
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.176800982
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.255369537
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.003090091
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.069251288
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.41258402
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.002981231
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,3.068785558
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.330251831
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,1.222617561
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,3.018919925
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,3.150979833
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.875294118
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,1.134481568
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.153605429
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.10413034
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.037717014
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.947366263
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.816774402
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,1.001975895
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.514496846
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.34779491
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.867088205
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,1.301498936
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,0.460058728
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.325746316
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,3.0,0.08,860,2.699050592
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,0.00436821
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,4.354892395
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,3.400307804
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,1.638761677
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,4.501355913
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,4.257939407
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,1.497894924
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,2.058254489
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,3.243034309
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,0.143846018
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,2.91865582
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,4.088430323
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,1.538266271
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,1.96268826
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,3.870668974
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,0.475980212
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,4.246037943
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,1.79801886
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,0.943026206
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,3.659308143
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,3.0,0.08,860,3.728429323
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.006875033
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.855943716
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.788909799
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.800771429
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.854858536
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.824526737
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.322511657
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.473960326
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.684991433
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.140259512
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.635218775
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,1.005786444
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.384885694
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.48751058
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.853488036
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.364234732
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.829555264
1.59,4.36,11.85546221,4.48e+19,-0.04,1.0726,6.63,22.0,240,7140,17.87,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.627358971
0.55,1.93,15.11280213,4.13e+18,-0.0713025,0.3856,3.33,7.5,210,9600,23.56,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.375146137
0.55,1.93,7.698492884,4.94e+20,0.12,0.3856,3.33,7.5,210,9600,23.56,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.746351639
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.912115248
1.42,4.31,23.98562434,4.58e+18,-0.1,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,0.003286529
1.42,4.31,12.12506572,4.64e+20,0.04,1.1474,7.8,11.5,175,9540,17.51,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,3.311275582
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,2.56729447
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,1.264078818
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,3.330431523
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,3.341970697
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,1.073374164
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,1.426256488
0.79,3.02,13.16656022,3.9e+19,-0.028257109,0.2786,2.2,10.0,330,6560,19.66,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,3.0,0.08,860,2.424098961
